timex,start_x,start_v,start_ph,start_prs,start_pxr,start_ps,start_wfs,start_wfh,start_wfvrs,start_wfvx,start_uf_net,start_uf,start_px,start_a,start_m,tri_x,tri_v,tri_ped,tri_pes,tri_pd,tri_pld,tri_plr,tri_ps,tri_wfd,tri_wfde,tri_wfld,tri_wfle,tri_wflr,tri_wfs,tri_wfse,tri_wfxd,tri_wfsx,tri_wfx,tri_uf_net,tri_uf,tri_m,tri_fext,tri_pel,tri_px,mv_x,mv_v,mv_ps,mv_px,mv_pr,mv_pc,mv_pa,mv_pw,mv_pd,mv_wfs,mv_wfd,mv_wfsr,mv_wfwd,mv_wfw,mv_wfwx,mv_wfxa,mv_wfrc,mv_wfx,mv_wfa,mv_wfc,mv_wfr,mv_uf_net,mv_uf,mv_m,hs_x,hs_v,hs_pf,hs_ph,hs_pl,hs_plx,hs_wff,hs_wfh,hs_wfl,hs_uf_net,hs_uf,hs_f_f,hs_f_cf,fp_sg,fp_beta
3.90E-05,0.116390958,0.017074,448.43,448.43,69.081,1448.1,710.69,-710.69,0.094398,0.094398,0.24104,0.24104,69.083,863,0.10781,-0.0017857,0,69.081,1448.120972,69.081,737.59,719.37,1454.4,101.23,0,0,0,0,113.64,0,101.23,113.64,12.411,0,0.034763,0.055,-11.379,69.081,737.59,-0.042234,0,447.48,198.59,198.59,73.71,14.696,447.48,395.88,105.32,105.32,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062503,-0.049301,317.46,447.48,395.82,395.82,-116.06,114.59,-1.47,-0.32108,-0.32108,-0.33266,0.61,0.75,1.35E+05
4.00E-05,0.116390973,0.017947,448.43,448.43,68.974,1448.1,710.69,-710.69,0.099226,0.099226,0.24672,0.24672,68.977,883.36,0.10781,-0.0017857,0,68.974,1448.120972,68.974,720.12,736.8,1454.4,99.91,0,0,0,0,115.02,0,99.91,115.02,15.111,0,0.037773,0.055,-11.379,68.974,720.12,-0.042234,0,447.46,198.59,198.59,73.718,14.696,447.46,395.88,105.29,105.29,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062502,-0.051817,317.45,447.46,395.81,395.81,-116.05,114.5,-1.5451,-0.32884,-0.32884,-0.33262,0.61,0.75,1.35E+05
4.10E-05,0.116390988,0.018841,448.43,448.43,68.869,1448.1,710.69,-710.69,0.10417,0.10417,0.2524,0.2524,68.871,903.67,0.10781,-0.0017857,0,68.869,1448.121338,68.869,737.59,719.36,1454.4,101.25,0,0,0,0,113.64,0,101.25,113.64,12.396,0,0.040783,0.055,-11.379,68.869,737.59,-0.042234,0,447.43,198.59,198.59,73.726,14.696,447.43,395.88,105.26,105.26,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062502,-0.054394,317.44,447.43,395.81,395.81,-116.04,114.42,-1.6219,-0.33659,-0.33659,-0.33257,0.61,0.75,1.35E+05
4.20E-05,0.116391011,0.019754,448.42,448.42,68.764,1448.1,710.69,-710.69,0.10922,0.10922,0.258,0.258,68.767,923.73,0.10781,-0.0017857,0,68.764,1448.12146,68.764,720.11,736.8,1454.4,99.925,0,0,0,0,115.02,0,99.925,115.02,15.096,0,0.043755,0.055,-11.379,68.764,720.11,-0.042234,0,447.4,198.59,198.59,73.735,14.696,447.4,395.88,105.23,105.23,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062501,-0.05703,317.43,447.4,395.81,395.81,-116.03,114.33,-1.7005,-0.3443,-0.3443,-0.33253,0.61,0.75,1.35E+05
4.30E-05,0.116391033,0.020688,448.42,448.42,68.659,1448.1,710.69,-710.69,0.11438,0.11438,0.26359,0.26359,68.662,943.77,0.10781,-0.0017857,0,68.659,1448.121948,68.659,737.58,719.36,1454.4,101.26,0,0,0,0,113.65,0,101.26,113.65,12.381,0,0.046734,0.055,-11.379,68.659,737.58,-0.042234,0,447.38,198.59,198.59,73.745,14.696,447.38,395.89,105.21,105.21,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062501,-0.059727,317.42,447.38,395.81,395.81,-116.02,114.24,-1.7809,-0.35196,-0.35196,-0.33249,0.61,0.75,1.35E+05
4.40E-05,0.116391055,0.021642,448.42,448.42,68.556,1448.1,710.69,-710.69,0.11965,0.11965,0.26912,0.26912,68.56,963.53,0.10781,-0.0017857,0,68.556,1448.122192,68.556,720.11,736.79,1454.4,99.941,0,0,0,0,115.02,0,99.941,115.02,15.081,0,0.049667,0.055,-11.379,68.556,720.11,-0.042234,0,447.35,198.59,198.59,73.755,14.696,447.35,395.89,105.18,105.18,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.00625,-0.062482,317.41,447.35,395.81,395.81,-116.02,114.15,-1.863,-0.35961,-0.35961,-0.33245,0.61,0.75,1.35E+05
4.50E-05,0.116391078,0.022615,448.41,448.41,68.453,1448.1,710.69,-710.69,0.12504,0.12504,0.27462,0.27462,68.457,983.26,0.10781,-0.0017857,0,68.453,1448.122681,68.453,737.57,719.35,1454.4,101.28,0,0,0,0,113.65,0,101.28,113.65,12.366,0,0.052601,0.055,-11.379,68.453,737.57,-0.042234,0,447.32,198.59,198.59,73.765,14.696,447.32,395.89,105.15,105.15,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062499,-0.065296,317.4,447.32,395.81,395.81,-116.01,114.06,-1.947,-0.36721,-0.36721,-0.3324,0.61,0.75,1.35E+05
4.60E-05,0.1163911,0.023608,448.41,448.41,68.351,1448.1,710.69,-710.69,0.13053,0.13053,0.28006,0.28006,68.355,1002.7,0.10781,-0.0017857,0,68.351,1448.122925,68.351,720.1,736.78,1454.4,99.956,0,0,0,0,115.02,0,99.956,115.02,15.067,0,0.055492,0.055,-11.379,68.351,720.1,-0.042234,0,447.29,198.59,198.59,73.776,14.696,447.29,395.89,105.12,105.12,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062499,-0.068169,317.39,447.29,395.8,395.8,-116,113.97,-2.0326,-0.37479,-0.37479,-0.33236,0.61,0.75,1.35E+05
4.70E-05,0.116391122,0.024621,448.41,448.41,68.25,1448.1,710.69,-710.69,0.13612,0.13612,0.28548,0.28548,68.254,1022.1,0.10781,-0.0017857,0,68.25,1448.123535,68.25,737.57,719.34,1454.4,101.29,0,0,0,0,113.65,0,101.29,113.65,12.352,0,0.058388,0.055,-11.379,68.25,737.57,-0.042234,0,447.27,198.59,198.59,73.787,14.696,447.27,395.89,105.09,105.09,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062498,-0.071101,317.38,447.27,395.8,395.8,-115.99,113.87,-2.12,-0.38232,-0.38232,-0.33232,0.61,0.75,1.35E+05
4.80E-05,0.116391145,0.025653,448.4,448.4,68.15,1448.1,710.68,-710.68,0.14183,0.14183,0.29083,0.29083,68.155,1041.3,0.10781,-0.0017857,0,68.15,1448.123901,68.15,720.09,736.78,1454.4,99.971,0,0,0,0,115.02,0,99.971,115.02,15.053,0,0.061237,0.055,-11.379,68.15,720.09,-0.042234,0,447.24,198.59,198.59,73.798,14.696,447.24,395.89,105.07,105.07,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062497,-0.074091,317.37,447.24,395.8,395.8,-115.98,113.77,-2.2092,-0.38982,-0.38982,-0.33227,0.61,0.75,1.35E+05
4.90E-05,0.116391174,0.026704,448.4,448.4,68.05,1448.1,710.68,-710.68,0.14764,0.14764,0.29616,0.29616,68.055,1060.4,0.10781,-0.0017857,0,68.05,1448.124512,68.05,737.56,719.34,1454.4,101.31,0,0,0,0,113.65,0,101.31,113.65,12.338,0,0.064087,0.055,-11.379,68.05,737.56,-0.042234,0,447.21,198.59,198.59,73.81,14.696,447.21,395.89,105.04,105.04,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062497,-0.077138,317.36,447.21,395.8,395.8,-115.97,113.67,-2.3001,-0.39729,-0.39729,-0.33223,0.61,0.75,1.35E+05
5.00E-05,0.116391204,0.027773,448.4,448.4,67.951,1448.1,710.68,-710.68,0.15355,0.15355,0.30141,0.30141,67.957,1079.2,0.10781,-0.0017857,0,67.951,1448.124878,67.951,720.08,736.77,1454.4,99.985,0,0,0,0,115.02,0,99.985,115.02,15.039,0,0.066887,0.055,-11.379,67.951,720.08,-0.042234,0,447.19,198.59,198.59,73.823,14.696,447.19,395.89,105.01,105.01,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062496,-0.080244,317.35,447.19,395.8,395.8,-115.96,113.57,-2.3927,-0.40471,-0.40471,-0.33218,0.61,0.75,1.35E+05
5.10E-05,0.116391234,0.028862,448.39,448.39,67.853,1448.1,710.68,-710.68,0.15957,0.15957,0.30664,0.30664,67.859,1097.9,0.10781,-0.0017857,0,67.853,1448.125488,67.853,737.55,719.33,1454.4,101.32,0,0,0,0,113.65,0,101.32,113.65,12.325,0,0.069687,0.055,-11.379,67.853,737.55,-0.042234,0,447.16,198.59,198.59,73.836,14.696,447.16,395.89,104.98,104.98,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062495,-0.083407,317.34,447.16,395.79,395.79,-115.95,113.47,-2.487,-0.41211,-0.41211,-0.33214,0.61,0.75,1.35E+05
5.20E-05,0.116391264,0.029969,448.39,448.39,67.757,1448.1,710.68,-710.68,0.1657,0.1657,0.31179,0.31179,67.763,1116.3,0.10781,-0.0017857,0,67.757,1448.125854,67.757,720.08,736.76,1454.4,100,0,0,0,0,115.03,0,100,115.03,15.025,0,0.072441,0.055,-11.379,67.757,720.08,-0.042234,0,447.13,198.59,198.59,73.849,14.696,447.13,395.89,104.96,104.96,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062494,-0.086627,317.33,447.13,395.79,395.79,-115.94,113.36,-2.583,-0.41947,-0.41947,-0.33209,0.61,0.75,1.35E+05
5.30E-05,0.116391294,0.031095,448.39,448.39,67.66,1448.1,710.67,-710.67,0.17192,0.17192,0.31693,0.31693,67.667,1134.7,0.10781,-0.0017857,0,67.66,1448.126465,67.66,737.54,719.32,1454.4,101.34,0,0,0,0,113.65,0,101.34,113.65,12.312,0,0.075195,0.055,-11.379,67.66,737.54,-0.042234,0,447.11,198.59,198.59,73.863,14.696,447.11,395.89,104.93,104.93,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062493,-0.089904,317.32,447.11,395.79,395.79,-115.94,113.26,-2.6807,-0.42678,-0.42678,-0.33205,0.61,0.75,1.35E+05
5.40E-05,0.116391324,0.032239,448.38,448.38,67.565,1448.1,710.67,-710.67,0.17824,0.17824,0.32198,0.32198,67.573,1152.8,0.10781,-0.0017857,0,67.565,1448.126831,67.565,720.07,736.75,1454.4,100.01,0,0,0,0,115.03,0,100.01,115.03,15.012,0,0.077896,0.055,-11.379,67.565,720.07,-0.042234,0,447.08,198.59,198.59,73.878,14.696,447.08,395.89,104.9,104.9,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062492,-0.093237,317.31,447.08,395.79,395.79,-115.93,113.15,-2.7801,-0.43405,-0.43405,-0.332,0.61,0.75,1.35E+05
5.50E-05,0.116391353,0.033401,448.38,448.38,67.47,1448.1,710.67,-710.67,0.18467,0.18467,0.32702,0.32702,67.479,1170.8,0.10781,-0.0017857,0,67.47,1448.127563,67.47,737.53,719.31,1454.4,101.35,0,0,0,0,113.65,0,101.35,113.65,12.299,0,0.080605,0.055,-11.379,67.47,737.53,-0.042234,0,447.06,198.59,198.59,73.893,14.696,447.06,395.89,104.87,104.87,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062491,-0.096626,317.3,447.06,395.78,395.78,-115.92,113.04,-2.8811,-0.44128,-0.44128,-0.33196,0.61,0.75,1.35E+05
5.60E-05,0.116391391,0.03458,448.38,448.38,67.377,1448.1,710.67,-710.67,0.19119,0.19119,0.33197,0.33197,67.386,1188.6,0.10781,-0.0017857,0,67.377,1448.128052,67.377,720.06,736.74,1454.4,100.03,0,0,0,0,115.03,0,100.03,115.03,14.999,0,0.08326,0.055,-11.379,67.377,720.06,-0.042234,0,447.03,198.59,198.59,73.908,14.696,447.03,395.89,104.85,104.85,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006249,-0.10007,317.3,447.03,395.78,395.78,-115.91,112.92,-2.9839,-0.44847,-0.44847,-0.33191,0.61,0.75,1.35E+05
5.70E-05,0.116391428,0.035778,448.37,448.37,67.284,1448.1,710.66,-710.66,0.19781,0.19781,0.3369,0.3369,67.294,1206.2,0.10781,-0.0017857,0,67.284,1448.128662,67.284,737.52,719.3,1454.4,101.36,0,0,0,0,113.65,0,101.36,113.65,12.287,0,0.085907,0.055,-11.379,67.284,737.52,-0.042234,0,447,198.59,198.59,73.924,14.696,447,395.89,104.82,104.82,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062489,-0.10357,317.29,447,395.78,395.78,-115.9,112.81,-3.0883,-0.45562,-0.45562,-0.33187,0.61,0.75,1.35E+05
5.80E-05,0.116391465,0.036993,448.37,448.37,67.193,1448.1,710.66,-710.66,0.20453,0.20453,0.34174,0.34174,67.203,1223.5,0.10781,-0.0017857,0,67.193,1448.12915,67.193,720.05,736.73,1454.4,100.04,0,0,0,0,115.03,0,100.04,115.03,14.987,0,0.088512,0.055,-11.379,67.193,720.05,-0.042234,0,446.98,198.59,198.59,73.941,14.696,446.98,395.89,104.79,104.79,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062488,-0.10713,317.28,446.98,395.78,395.78,-115.89,112.69,-3.1943,-0.46273,-0.46273,-0.33182,0.61,0.75,1.35E+05
5.90E-05,0.116391502,0.038225,448.37,448.37,67.102,1448.1,710.66,-710.66,0.21134,0.21134,0.34656,0.34656,67.113,1240.8,0.10781,-0.0017857,0,67.102,1448.129883,67.102,737.51,719.29,1454.4,101.38,0,0,0,0,113.65,0,101.38,113.65,12.274,0,0.09111,0.055,-11.379,67.102,737.51,-0.042234,0,446.95,198.59,198.59,73.958,14.696,446.95,395.89,104.76,104.76,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062487,-0.11074,317.27,446.95,395.77,395.77,-115.88,112.58,-3.3019,-0.46979,-0.46979,-0.33177,0.61,0.75,1.35E+05
6.00E-05,0.11639154,0.039475,448.36,448.36,67.013,1448.1,710.65,-710.65,0.21825,0.21825,0.35129,0.35129,67.024,1257.8,0.10781,-0.0017857,0,67.013,1448.130371,67.013,720.04,736.72,1454.4,100.05,0,0,0,0,115.03,0,100.05,115.03,14.975,0,0.093658,0.055,-11.379,67.013,720.04,-0.042234,0,446.92,198.59,198.59,73.976,14.696,446.92,395.89,104.74,104.74,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062486,-0.1144,317.26,446.92,395.77,395.77,-115.87,112.46,-3.4112,-0.47682,-0.47682,-0.33172,0.61,0.75,1.35E+05
6.10E-05,0.116391577,0.040741,448.36,448.36,66.924,1448.1,710.65,-710.65,0.22525,0.22525,0.356,0.356,66.936,1274.6,0.10781,-0.0017857,0,66.924,1448.131104,66.924,737.5,719.28,1454.4,101.39,0,0,0,0,113.65,0,101.39,113.65,12.263,0,0.096203,0.055,-11.379,66.924,737.5,-0.042234,0,446.9,198.59,198.59,73.994,14.696,446.9,395.89,104.71,104.71,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062485,-0.11812,317.25,446.9,395.77,395.77,-115.86,112.34,-3.5221,-0.48379,-0.48379,-0.33168,0.61,0.75,1.35E+05
6.20E-05,0.116391622,0.042024,448.36,448.36,66.836,1448.1,710.65,-710.65,0.23234,0.23234,0.36062,0.36062,66.849,1291.2,0.10781,-0.0017857,0,66.836,1448.131592,66.836,720.02,736.71,1454.4,100.07,0,0,0,0,115.03,0,100.07,115.03,14.963,0,0.098698,0.055,-11.379,66.836,720.02,-0.042234,0,446.87,198.59,198.59,74.013,14.696,446.87,395.89,104.68,104.68,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062484,-0.1219,317.25,446.87,395.76,395.76,-115.85,112.21,-3.6347,-0.49073,-0.49073,-0.33163,0.61,0.75,1.35E+05
6.30E-05,0.116391666,0.043323,448.35,448.35,66.749,1448.1,710.64,-710.64,0.23953,0.23953,0.36522,0.36522,66.763,1307.6,0.10781,-0.0017857,0,66.749,1448.132324,66.749,737.49,719.27,1454.4,101.4,0,0,0,0,113.65,0,101.4,113.65,12.252,0,0.10118,0.055,-11.379,66.749,737.49,-0.042234,0,446.84,198.59,198.59,74.032,14.696,446.84,395.89,104.66,104.66,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062483,-0.12572,317.24,446.84,395.76,395.76,-115.84,112.09,-3.7488,-0.49763,-0.49763,-0.33158,0.61,0.75,1.35E+05
6.40E-05,0.116391711,0.044639,448.35,448.35,66.664,1448.1,710.64,-710.64,0.2468,0.2468,0.36973,0.36973,66.678,1323.8,0.10781,-0.0017857,0,66.664,1448.132813,66.664,720.01,736.71,1454.4,100.08,0,0,0,0,115.03,0,100.08,115.03,14.952,0,0.10363,0.055,-11.379,66.664,720.01,-0.042234,0,446.82,198.59,198.59,74.052,14.696,446.82,395.89,104.63,104.63,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062481,-0.1296,317.23,446.82,395.76,395.76,-115.83,111.96,-3.8645,-0.50447,-0.50447,-0.33153,0.61,0.75,1.35E+05
6.50E-05,0.116391756,0.045971,448.35,448.35,66.579,1448.1,710.64,-710.64,0.25417,0.25417,0.37422,0.37422,66.594,1339.8,0.10781,-0.0017857,0,66.579,1448.133545,66.579,737.48,719.27,1454.4,101.41,0,0,0,0,113.65,0,101.41,113.65,12.24,0,0.10606,0.055,-11.379,66.579,737.48,-0.042234,0,446.79,198.59,198.59,74.072,14.696,446.79,395.89,104.6,104.6,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006248,-0.13354,317.22,446.79,395.75,395.75,-115.82,111.83,-3.9817,-0.51128,-0.51128,-0.33148,0.61,0.75,1.35E+05
6.60E-05,0.1163918,0.047319,448.34,448.34,66.495,1448.1,710.63,-710.63,0.26162,0.26162,0.37861,0.37861,66.511,1355.6,0.10781,-0.0017857,0,66.495,1448.134033,66.495,720.01,736.7,1454.4,100.09,0,0,0,0,115.03,0,100.09,115.03,14.94,0,0.10844,0.055,-11.379,66.495,720.01,-0.042234,0,446.77,198.59,198.59,74.093,14.696,446.77,395.89,104.58,104.58,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062479,-0.13752,317.22,446.77,395.75,395.75,-115.81,111.71,-4.1006,-0.51803,-0.51803,-0.33143,0.61,0.75,1.35E+05
6.70E-05,0.116391845,0.048682,448.34,448.34,66.412,1448.1,710.63,-710.63,0.26916,0.26916,0.38297,0.38297,66.429,1371.2,0.10781,-0.0017857,0,66.412,1448.134766,66.412,737.47,719.26,1454.4,101.43,0,0,0,0,113.65,0,101.43,113.65,12.229,0,0.11081,0.055,-11.379,66.412,737.47,-0.042234,0,446.74,198.59,198.59,74.115,14.696,446.74,395.89,104.55,104.55,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062477,-0.14156,317.21,446.74,395.75,395.74,-115.8,111.57,-4.221,-0.52474,-0.52474,-0.33138,0.61,0.75,1.35E+05
6.80E-05,0.116391897,0.050061,448.34,448.34,66.331,1448.1,710.62,-710.62,0.27678,0.27678,0.38724,0.38724,66.349,1386.5,0.10781,-0.0017857,0,66.331,1448.135254,66.331,720,736.69,1454.4,100.1,0,0,0,0,115.03,0,100.1,115.03,14.929,0,0.11313,0.055,-11.379,66.331,720,-0.042234,0,446.71,198.59,198.59,74.137,14.696,446.71,395.89,104.52,104.52,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062476,-0.14565,317.2,446.71,395.74,395.74,-115.78,111.44,-4.3429,-0.53139,-0.53139,-0.33133,0.61,0.75,1.35E+05
6.90E-05,0.116391949,0.051455,448.33,448.33,66.25,1448.1,710.62,-710.62,0.28449,0.28449,0.39148,0.39148,66.269,1401.6,0.10781,-0.0017857,0,66.25,1448.135986,66.25,737.47,719.25,1454.4,101.44,0,0,0,0,113.66,0,101.44,113.66,12.218,0,0.11544,0.055,-11.379,66.25,737.47,-0.042234,0,446.69,198.59,198.59,74.16,14.696,446.69,395.89,104.5,104.5,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062474,-0.14979,317.2,446.69,395.74,395.74,-115.77,111.31,-4.4664,-0.538,-0.538,-0.33128,0.61,0.75,1.35E+05
7.00E-05,0.116392002,0.052865,448.33,448.33,66.171,1448.1,710.61,-710.61,0.29228,0.29228,0.39563,0.39563,66.191,1416.5,0.10781,-0.0017857,0,66.171,1448.136475,66.171,719.99,736.69,1454.4,100.11,0,0,0,0,115.03,0,100.11,115.03,14.918,0,0.1177,0.055,-11.379,66.171,719.99,-0.042234,0,446.66,198.59,198.59,74.184,14.696,446.66,395.89,104.47,104.47,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062473,-0.15398,317.19,446.66,395.73,395.73,-115.76,111.17,-4.5914,-0.54457,-0.54457,-0.33123,0.61,0.75,1.35E+05
7.10E-05,0.116392054,0.054289,448.33,448.33,66.092,1448.1,710.61,-710.61,0.30015,0.30015,0.39974,0.39974,66.114,1431.2,0.10781,-0.0017857,0,66.092,1448.137207,66.092,737.46,719.25,1454.4,101.45,0,0,0,0,113.66,0,101.45,113.66,12.207,0,0.11995,0.055,-11.379,66.092,737.46,-0.042234,0,446.64,198.59,198.59,74.208,14.696,446.64,395.89,104.44,104.44,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062471,-0.15823,317.18,446.64,395.73,395.73,-115.75,111.03,-4.7179,-0.55107,-0.55107,-0.33118,0.61,0.75,1.35E+05
7.20E-05,0.116392106,0.055727,448.32,448.32,66.015,1448.1,710.61,-710.61,0.30811,0.30811,0.40376,0.40376,66.038,1445.6,0.10781,-0.0017857,0,66.015,1448.137695,66.015,719.98,736.68,1454.4,100.13,0,0,0,0,115.03,0,100.13,115.03,14.907,0,0.12215,0.055,-11.379,66.015,719.98,-0.042234,0,446.61,198.59,198.59,74.232,14.696,446.61,395.89,104.42,104.42,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006247,-0.16252,317.18,446.61,395.72,395.72,-115.74,110.89,-4.8459,-0.55753,-0.55753,-0.33113,0.61,0.75,1.35E+05
7.30E-05,0.116392165,0.05718,448.32,448.32,65.939,1448.1,710.6,-710.6,0.31614,0.31614,0.40775,0.40775,65.963,1459.9,0.10781,-0.0017857,0,65.939,1448.138428,65.939,737.45,719.24,1454.4,101.46,0,0,0,0,113.66,0,101.46,113.66,12.197,0,0.12434,0.055,-11.379,65.939,737.45,-0.042234,0,446.58,198.59,198.59,74.258,14.696,446.58,395.89,104.39,104.39,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062468,-0.16686,317.17,446.58,395.72,395.72,-115.73,110.75,-4.9754,-0.56394,-0.56394,-0.33108,0.61,0.75,1.35E+05
7.40E-05,0.116392225,0.058647,448.32,448.32,65.864,1448.1,710.59,-710.59,0.32425,0.32425,0.41163,0.41163,65.889,1473.8,0.10781,-0.0017857,0,65.864,1448.138916,65.864,719.98,736.67,1454.4,100.14,0,0,0,0,115.03,0,100.14,115.03,14.897,0,0.12647,0.055,-11.379,65.864,719.98,-0.042234,0,446.56,198.59,198.59,74.284,14.696,446.56,395.89,104.36,104.36,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062466,-0.17125,317.16,446.56,395.72,395.71,-115.72,110.61,-5.1063,-0.5703,-0.5703,-0.33103,0.61,0.75,1.35E+05
7.50E-05,0.116392285,0.060128,448.31,448.31,65.79,1448.1,710.59,-710.59,0.33244,0.33244,0.41549,0.41549,65.816,1487.6,0.10781,-0.0017857,0,65.79,1448.139648,65.79,737.44,719.23,1454.4,101.47,0,0,0,0,113.66,0,101.47,113.66,12.187,0,0.1286,0.055,-11.379,65.79,737.44,-0.042234,0,446.53,198.59,198.59,74.31,14.696,446.53,395.89,104.34,104.34,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062464,-0.17569,317.16,446.53,395.71,395.71,-115.7,110.47,-5.2387,-0.5766,-0.5766,-0.33097,0.61,0.75,1.35E+05
7.60E-05,0.116392344,0.061622,448.31,448.31,65.717,1448.1,710.58,-710.58,0.3407,0.3407,0.41925,0.41925,65.745,1501.1,0.10781,-0.0017857,0,65.717,1448.140137,65.717,719.97,736.67,1454.4,100.15,0,0,0,0,115.03,0,100.15,115.03,14.887,0,0.13066,0.055,-11.379,65.717,719.97,-0.042234,0,446.51,198.59,198.59,74.337,14.696,446.51,395.89,104.31,104.31,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062463,-0.18018,317.15,446.51,395.71,395.71,-115.69,110.32,-5.3726,-0.58286,-0.58286,-0.33092,0.61,0.75,1.35E+05
7.70E-05,0.116392404,0.06313,448.31,448.31,65.645,1448.1,710.58,-710.58,0.34904,0.34904,0.42297,0.42297,65.674,1514.4,0.10781,-0.0017857,0,65.645,1448.140869,65.645,737.43,719.22,1454.4,101.48,0,0,0,0,113.66,0,101.48,113.66,12.177,0,0.13272,0.055,-11.379,65.645,737.43,-0.042234,0,446.48,198.59,198.59,74.365,14.696,446.48,395.89,104.29,104.29,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062461,-0.18472,317.15,446.48,395.7,395.7,-115.68,110.17,-5.5079,-0.58906,-0.58906,-0.33087,0.61,0.75,1.35E+05
7.80E-05,0.116392471,0.064651,448.3,448.3,65.575,1448.1,710.57,-710.57,0.35744,0.35744,0.42659,0.42659,65.606,1527.4,0.10781,-0.0017857,0,65.575,1448.141357,65.575,719.96,736.66,1454.4,100.16,0,0,0,0,115.04,0,100.16,115.04,14.877,0,0.13473,0.055,-11.379,65.575,719.96,-0.042234,0,446.46,198.59,198.59,74.394,14.696,446.46,395.89,104.26,104.26,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062459,-0.18931,317.14,446.46,395.7,395.69,-115.67,110.02,-5.6446,-0.59519,-0.59519,-0.33081,0.61,0.75,1.35E+05
7.90E-05,0.116392538,0.066185,448.3,448.3,65.506,1448.1,710.56,-710.56,0.36593,0.36593,0.43018,0.43018,65.538,1540.2,0.10781,-0.0017857,0,65.506,1448.14209,65.506,737.43,719.22,1454.4,101.49,0,0,0,0,113.66,0,101.49,113.66,12.168,0,0.13672,0.055,-11.379,65.506,737.43,-0.042234,0,446.43,198.59,198.59,74.423,14.696,446.43,395.89,104.24,104.24,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062457,-0.19394,317.14,446.43,395.69,395.69,-115.66,109.87,-5.7828,-0.60128,-0.60128,-0.33076,0.61,0.75,1.35E+05
8.00E-05,0.116392605,0.067732,448.3,448.3,65.438,1448.1,710.56,-710.56,0.37448,0.37448,0.43367,0.43367,65.471,1552.7,0.10781,-0.0017857,0,65.438,1448.142578,65.438,719.95,736.65,1454.4,100.17,0,0,0,0,115.04,0,100.17,115.04,14.868,0,0.13866,0.055,-11.379,65.438,719.95,-0.042234,0,446.4,198.59,198.59,74.453,14.696,446.4,395.88,104.21,104.21,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0062455,-0.19862,317.13,446.4,395.68,395.68,-115.64,109.72,-5.9223,-0.60733,-0.60733,-0.33071,0.61,0.75,1.35E+05
